"All transactions for ktamas"
Date,Description,Currency,Amount,Type,Tags,Account,Status,kovacs.tamas.hun@gmail.com,"László Ratskó","Virág Zoltán"
2010-12-24,Vonatjegy,HUF,"+ 1,500.00",Expense,"Public Transport",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-23,"Ebéd - Don Pepe",HUF,"+ 900.00",Expense,"Breakfast,Lunch",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-23,"Reggeli - Pékség",HUF,"+ 350.00",Expense,Breakfast,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-22,"Ebéd - Don Pepe",HUF,"+ 900.00",Expense,"Breakfast,Lunch",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-22,"Reggeli - Pékség",HUF,"+ 350.00",Expense,Breakfast,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-21,"Ebéd - Don Pepe",HUF,"+ 900.00",Expense,"Breakfast,Lunch",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-21,"Reggeli - Pékség",HUF,"+ 350.00",Expense,Breakfast,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-20,"Ebéd - Don Pepe",HUF,"+ 900.00",Expense,"Breakfast,Lunch",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-20,"Reggeli - Pékség",HUF,"+ 350.00",Expense,Breakfast,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-19,"Reggeli - Pékség",HUF,"+ 350.00",Expense,Breakfast,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-17,"To savings",HUF,"+ 40,000.00",Transfer,"To savings","Kézpénz -> Megtakarítás",Cleared,"Get 0.00",0.00,0.00
2010-12-17,Premium,HUF,"+ 50,000.00",Income,Premium,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-17,Díjbeszedő,HUF,"+ 7,190.00",Expense,"Water fee",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-17,Kávé,HUF,"+ 800.00",Expense,Grocery,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-17,"Ebéd - Don Pepe",HUF,"+ 980.00",Expense,Lunch,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-17,"Reggeli - Pékség",HUF,"+ 200.00",Expense,Breakfast,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-17,"Vacsora - Kínai",HUF,"+ 680.00",Expense,"Dinner,Chinese food",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-16,"Botmixer anyának karácsonyra",HUF,"+ 2,390.00",Expense,Gifts,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-16,"Borotva apának karácsonyra",HUF,"+ 750.00",Expense,Gifts,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-16,"Ebéd - Don Pepe",HUF,"+ 1,210.00",Expense,Lunch,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-16,"Reggeli - Bolt",HUF,"+ 370.00",Expense,Breakfast,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-15,"Ebéd - Don Pepe",HUF,"+ 1,100.00",Expense,Lunch,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-15,"Reggeli - Pékség",HUF,"+ 370.00",Expense,Breakfast,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-14,"Ebéd - Kínai",HUF,"+ 480.00",Expense,"Lunch,Chinese food",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-14,Közösköltség,HUF,"+ 11,400.00",Expense,"Community fee",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-14,"Reggeli - Pékség",HUF,"+ 200.00",Expense,Breakfast,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-13,"Ebéd - Don Pepe",HUF,"+ 1,180.00",Expense,Lunch,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-13,"Colrdex, Algoflex",HUF,"+ 2,640.00",Expense,Pharmacy,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-13,"Mentolos kenőcs",HUF,"+ 250.00",Expense,Pharmacy,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-13,"Iwebs iroda - kéztörlő",HUF,"+ 235.00",Expense,"Iwebs Office",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-13,Rágó,HUF,"+ 150.00",Expense,Grocery,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-12,Bevásárlás,HUF,"+ 2,040.00",Expense,Grocery,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-11,"Ebéd - Pizza",HUF,"+ 550.00",Expense,Lunch,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-11,"Reggeli - Bolt",HUF,"+ 240.00",Expense,Breakfast,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-10,"Ebéd - Don Pepe",HUF,"+ 1,110.00",Expense,Lunch,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-10,"Reggeli - Pékség",HUF,"+ 200.00",Expense,Breakfast,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-09,"Ebéd - Gyros tál",HUF,"+ 1,200.00","Paid for friend",Lunch,Kézpénz,Cleared,"Get 0.00","Get 0.00",0.00
2010-12-09,"Reggeli - Pékség",HUF,"+ 200.00",Expense,Breakfast,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-08,"Vacsora - Pizza",HUF,"+ 500.00",Expense,Dinner,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-08,"Kávé, Hús",HUF,"+ 1,498.00",Expense,Grocery,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-08,"Mamáéknak ajándék",HUF,"+ 1,138.00",Expense,Gifts,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-08,"Ebéd - Don Pepe",HUF,"+ 380.00",Expense,Lunch,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-08,"Reggeli - Pékség",HUF,"+ 200.00",Expense,Breakfast,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-07,Rent,HUF,"+ 50,000.00",Expense,Rent,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-07,Grocery,HUF,"+ 170.00",Expense,Grocery,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-07,"Ebéd - Don Pepe",HUF,"+ 1,150.00",Expense,Lunch,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-07,"Reggeli - Pékség",HUF,"+ 200.00",Expense,Breakfast,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-06,"Ebéd - Kínai",HUF,"+ 480.00",Expense,Lunch,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-06,"Reggeli - Pékség",HUF,"+ 200.00",Expense,Breakfast,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-05,Balance,HUF,"+ 1,690.00",Expense,Balance,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-05,"Karácsonyi ajándék anyáéktól",HUF,"+ 3,000.00",Income,Gifts,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-05,"Ebéd - Kínai",HUF,"+ 1,160.00",Expense,"Lunch,Chinese food",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-05,"Kávé, Cappuccino",HUF,"+ 500.00",Expense,Entertainment,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-03,"A. E. Poe - Selected Tales",HUF,"+ 1,060.00",Expense,Books,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-03,Megtakarításba,HUF,"+ 20,000.00",Transfer,"To savings","Kézpénz -> Megtakarítás",Cleared,"Get 0.00",0.00,0.00
2010-12-03,"60 Euro (281)",HUF,"+ 16,860.00",Expense,Travel,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-03,Zokni,HUF,"+ 1,490.00",Expense,Clothing,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-03,Bakancs,HUF,"+ 8,990.00",Expense,Clothing,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-03,"BKV Jegytömb",HUF,"+ 2,800.00",Expense,"Public Transport",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-03,Bevásárlás,HUF,"+ 3,550.00",Expense,Grocery,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-03,Megtakarításba,HUF,"+ 60,000.00",Transfer,"To savings","Kézpénz -> Megtakarítás",Cleared,"Get 0.00",0.00,0.00
2010-12-03,Fizetés,HUF,"+ 218,200.00",Income,Sallary,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-03,"Ebéd - Don Pepe",HUF,"+ 755.00",Expense,Lunch,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-03,"Reggeli - pékség",HUF,"+ 200.00",Expense,Breakfast,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-02,"Barbi szülinap",HUF,"+ 3,902.00","Paid for friend",Party,Kézpénz,Cleared,"Get 0.00",0.00,"Get 0.00"
2010-12-02,"Barbi szülinapi torta",HUF,"+ 960.00",Expense,Gifts,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-02,"Barbi szülinap - 3 puttonyos Tokaji Aszú",HUF,"+ 945.00",Expense,Party,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-01,"From savings",HUF,"+ 15,000.00",Transfer,"From savings","Megtakarítás -> Kézpénz",Cleared,"Get 0.00",0.00,0.00
2010-12-01,"Ebéd - Don Pepe",HUF,"+ 480.00",Expense,Lunch,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-01,"Reggeli - Pékség",HUF,"+ 200.00",Expense,Breakfast,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-30,"Ebéd - Don Pepe",HUF,"+ 600.00",Expense,Lunch,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-30,"Reggeli - Pékség",HUF,"+ 200.00",Expense,Breakfast,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-30,"Vacsora - Kínai",HUF,"+ 680.00",Expense,"Dinner,Chinese food",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-30,Kroasszon,HUF,"+ 240.00",Expense,Food,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-29,"Bevásárlás - sajt, párizsi, vajkrém",HUF,"+ 1,450.00",Expense,Grocery,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-29,"Ebéd - Don Pepe",HUF,"+ 755.00",Expense,Lunch,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-29,"From savings",HUF,"+ 5,000.00",Transfer,"From savings","Megtakarítás -> Kézpénz",Cleared,"Get 0.00",0.00,0.00
2010-11-29,"Reggeli - Pékség",HUF,"+ 395.00",Expense,Breakfast,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-28,"Vacsora - Pizza",HUF,"+ 1,200.00",Expense,Dinner,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-27,Popcorn,HUF,"+ 510.00",Expense,Cinema,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-27,"Harry Potter and The Deathly Hallows ticket",HUF,"+ 1,300.00",Expense,Cinema,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-27,"Ebéd - Kínai",HUF,"+ 480.00",Expense,"Lunch,Chinese food",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-26,"Vacsora - Kínai",HUF,"+ 680.00",Expense,"Dinner,Chinese food",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-26,Balance,HUF,"+ 135.00",Income,Balance,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-26,"Fél Monster",HUF,"+ 170.00",Expense,Grocery,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-26,Rizs,HUF,"+ 300.00",Expense,Food,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-26,"Ebéd - Don Pepe",HUF,"+ 460.00",Expense,Lunch,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-26,"Reggeli - pékség",HUF,"+ 300.00",Expense,Breakfast,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-25,"Szőlőlé Lacinak",HUF,"+ 170.00",Income,Grocery,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-25,"BKV - Jegytömb",HUF,"+ 2,800.00",Expense,"Public Transport",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-25,Balance,HUF,"+ 1,625.00",Income,Balance,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-25,Fasírt,HUF,"+ 700.00",Expense,Food,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-25,"WC papír",HUF,"+ 1,550.00",Expense,"Shopping » Grooming",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-25,"Ebéd - Don pepe",HUF,"+ 480.00",Expense,Lunch,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-25,Villanyszámla,HUF,"+ 3,055.00",Expense,Electricity,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-25,"Reggeli - pogácsa",HUF,"+ 365.00",Expense,Breakfast,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-24,"Vacsora - Kínai",HUF,"+ 680.00",Expense,"Dinner,Chinese food",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-24,Csoki,HUF,"+ 240.00",Expense,Food,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-24,"Ebéd - Don Pepe",HUF,"+ 980.00",Expense,Lunch,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-24,"Reggeli - Pogácsa",HUF,"+ 265.00",Expense,Breakfast,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-23,"Iwebs - Víz, tej",HUF,"+ 1,250.00",Expense,"Iwebs Office",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-23,"Vacsora - Kínai",HUF,"+ 480.00",Expense,"Dinner,Chinese food",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-23,"Ebéb - Don pepe",HUF,"+ 1,225.00",Expense,Lunch,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-23,"Reggeli - Pékség",HUF,"+ 2,010.00",Expense,Breakfast,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-22,"Reggeli - PogáCsa Reggeli",HUF,"+ 165.00",Expense,Breakfast,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-22,"EbéD - Gyros Kaja",HUF,"+ 1,200.00",Expense,Lunch,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-21,"Vacsora - Mcdonalds Kaja",HUF,"+ 1,160.00",Expense,Dinner,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-20,"Reggeli, Monster Reggeli",HUF,"+ 520.00",Expense,Breakfast,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-20,"Vacsora - Kí­Nai Kaja",HUF,"+ 480.00",Expense,"Dinner,Chinese food",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-20,"KorrigáLáS KorrigáLáS",HUF,"+ 792.00",Expense,Balance,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-19,"EbéD - Pizza Kaja",HUF,"+ 500.00",Expense,Lunch,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-19,"Reggeli - PéKséG Reggeli",HUF,"+ 360.00",Expense,Breakfast,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-19,"Vacsora - Kí­Nai Kaja",HUF,"+ 680.00",Expense,"Dinner,Chinese food",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-19,"EbéD - Don Pepe Kaja",HUF,"+ 800.00",Expense,Lunch,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-18,"Reggeli - PéKséG Reggeli",HUF,"+ 360.00",Expense,Breakfast,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-18,"EbéD - Don Pepe Kaja",HUF,"+ 800.00",Expense,Lunch,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-18,"Vacsora - Kí­Nai Kaja",HUF,"+ 680.00",Expense,"Dinner,Chinese food",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-17,"Vacsora - Kí­Nai Kaja",HUF,"+ 680.00",Expense,"Dinner,Chinese food",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-17,"Reggeli - PéKséG Reggeli",HUF,"+ 360.00",Expense,Breakfast,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-17,"Internet Chello",HUF,"+ 5,502.00",Expense,Internet,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-16,"Hair cut",HUF,"+ 1,600.00",Expense,Hair,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-16,"Vacsora - Kí­Nai Kaja",HUF,"+ 680.00",Expense,"Dinner,Chinese food",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-16,"Reggeli - PéKséG Reggeli",HUF,"+ 360.00",Expense,Breakfast,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-16,"EbéD - Don Pepe Kaja",HUF,"+ 800.00",Expense,Lunch,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-15,"Angol Tanfolyam Tanfolyam",HUF,"+ 30,000.00",Expense,"English course",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-15,"EbéD - Don Pepe Kaja",HUF,"+ 800.00",Expense,Lunch,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-15,"Vacsora - Kí­Nai Kaja",HUF,"+ 680.00",Expense,"Dinner,Chinese food",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-15,"Reggeli - PéKséG Reggeli",HUF,"+ 360.00",Expense,Breakfast,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-14,"KabáT VáSáRláS",HUF,"+ 12,900.00",Expense,Clothing,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-13,"Kaktusz VáSáRláS",HUF,"+ 1,250.00",Expense,"Home Improvement",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-13,"Shaker VáSáRláS",HUF,"+ 1,490.00",Expense,"Home Improvement",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-13,"Bkv JegytöMb Bkv BéRlet",HUF,"+ 2,800.00",Expense,"Public Transport",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-13,"Ikea SzekréNy VáSáRláS",HUF,"+ 17,900.00",Expense,Furniture,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-12,"KivéTel A MegtakaríTáSbóL",HUF,"+ 40,000.00",Transfer,"From savings","Megtakarítás -> Kézpénz",Cleared,"Get 0.00",0.00,0.00
2010-11-12,"Reggeli - PéKséG Reggeli",HUF,"+ 360.00",Expense,Breakfast,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-12,"EbéD - Don Pepe Kaja",HUF,"+ 800.00",Expense,Lunch,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-12,"Vacsora - Kí­Nai Kaja",HUF,"+ 680.00",Expense,"Dinner,Chinese food",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-11,"Reggeli - PéKséG Reggeli",HUF,"+ 360.00",Expense,Breakfast,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-11,"Vacsora - Kí­Nai Kaja",HUF,"+ 680.00",Expense,"Dinner,Chinese food",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-11,"EbéD - Don Pepe Kaja",HUF,"+ 800.00",Expense,Lunch,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-10,"Reggeli - PéKséG Reggeli",HUF,"+ 360.00",Expense,Breakfast,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-10,"EbéD - Don Pepe Kaja",HUF,"+ 800.00",Expense,Lunch,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-10,"KöZöSköLtséG Rezsi",HUF,"+ 12,000.00",Expense,"Community fee",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-10,"AnyáéKnak AnyáéKnak",HUF,"+ 20,000.00",Expense,"To Mums",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-10,"Vacsora - Kí­Nai Kaja",HUF,"+ 680.00",Expense,"Dinner,Chinese food",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-09,"EbéD - Don Pepe Kaja",HUF,"+ 800.00",Expense,Lunch,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-09,"Vacsora - Kí­Nai Kaja",HUF,"+ 680.00",Expense,"Dinner,Chinese food",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-09,"Reggeli - PéKséG Reggeli",HUF,"+ 360.00",Expense,Breakfast,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-08,"EbéD - Don Pepe Kaja",HUF,"+ 800.00",Expense,Lunch,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-08,"Vacsora - Kí­Nai Kaja",HUF,"+ 680.00",Expense,"Dinner,Chinese food",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-08,"Reggeli - PéKséG Reggeli",HUF,"+ 360.00",Expense,Breakfast,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-05,Balance,HUF,"+ 10,450.00",Expense,Balance,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-05,"MegtakaríTáS ",HUF,"+ 40,000.00",Transfer,"To savings","Kézpénz -> Megtakarítás",Cleared,"Get 0.00",0.00,0.00
2010-11-05,"Vacsora - Kí­Nai Kaja",HUF,"+ 680.00",Expense,"Dinner,Chinese food",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-05," AlbéRlet",HUF,"+ 50,000.00",Expense,Rent,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-05,"EbéD - Don Pepe Kaja",HUF,"+ 800.00",Expense,Lunch,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-05,"Reggeli - PéKséG Reggeli",HUF,"+ 360.00",Expense,Breakfast,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-05,"FizetéS FizetéS",HUF,"+ 206,000.00",Income,Sallary,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-04,"Reggeli - PéKséG Reggeli",HUF,"+ 360.00",Expense,Breakfast,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-04,"EbéD - Don Pepe Kaja",HUF,"+ 800.00",Expense,Lunch,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-04,"Vacsora - Kí­Nai Kaja",HUF,"+ 680.00",Expense,"Dinner,Chinese food",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-03,"EbéD - Don Pepe Kaja",HUF,"+ 800.00",Expense,Lunch,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-03,"Vacsora - Kí­Nai Kaja",HUF,"+ 680.00",Expense,"Dinner,Chinese food",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-03,"Reggeli - PéKséG Reggeli",HUF,"+ 360.00",Expense,Breakfast,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-02,"Reggeli - PéKséG Reggeli",HUF,"+ 360.00",Expense,Breakfast,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-02,"Vacsora - Kí­Nai Kaja",HUF,"+ 680.00",Expense,"Dinner,Chinese food",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-02,"EbéD - Don Pepe Kaja",HUF,"+ 800.00",Expense,Lunch,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-01,"Vacsora - Kí­Nai Kaja",HUF,"+ 680.00",Expense,"Dinner,Chinese food",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-01,"Reggeli - PéKséG Reggeli",HUF,"+ 360.00",Expense,Breakfast,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-11-01,"EbéD - Don Pepe Kaja",HUF,"+ 800.00",Expense,Lunch,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-10-31,"Vacsora - Kí­Nai Kaja",HUF,"+ 680.00",Expense,Dinner,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-10-31,"EbéD - Kí­Nai Kaja",HUF,"+ 680.00",Expense,Lunch,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-10-30,"EbéD - Kí­Nai Kaja",HUF,"+ 680.00",Expense,Lunch,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-10-30,"Vacsora - Kí­Nai Kaja",HUF,"+ 680.00",Expense,Dinner,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-10-29,"EbéD - Don Pepe Kaja",HUF,"+ 800.00",Expense,Lunch,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-10-29,"Vacsora - Kí­Nai Kaja",HUF,"+ 680.00",Expense,Dinner,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-10-29,"Reggeli - PéKséG Reggeli",HUF,"+ 360.00",Expense,Breakfast,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-10-28,"EbéD - Don Pepe Kaja",HUF,"+ 800.00",Expense,Lunch,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-10-28,"Vacsora - Kí­Nai Kaja",HUF,"+ 680.00",Expense,Dinner,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-10-28,"Reggeli - PéKséG Reggeli",HUF,"+ 360.00",Expense,Breakfast,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-10-27,"Vacsora - Kí­Nai Kaja",HUF,"+ 680.00",Expense,Dinner,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-10-27,"Reggeli - PéKséG Reggeli",HUF,"+ 360.00",Expense,Breakfast,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-10-27,"EbéD - Don Pepe Kaja",HUF,"+ 800.00",Expense,Lunch,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-10-26,"Vacsora - Kí­Nai Kaja",HUF,"+ 680.00",Expense,Dinner,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-10-26,"Reggeli - PéKséG Reggeli",HUF,"+ 360.00",Expense,Breakfast,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-10-26,"EbéD - Don Pepe Kaja",HUF,"+ 800.00",Expense,Lunch,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-10-25,"KivéTel A MegtakaríTáSbóL",HUF,"+ 40,000.00",Transfer,"From savings","Megtakarítás -> Kézpénz",Cleared,"Get 0.00",0.00,0.00
2010-10-25,"VillanyszáMla Rezsi",HUF,"+ 3,144.00",Expense,Electricity,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-10-25,"EbéD - Don Pepe Kaja",HUF,"+ 800.00",Expense,Lunch,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-10-25,"Vacsora - Kí­Nai Kaja",HUF,"+ 680.00",Expense,Dinner,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-10-25,"Reggeli - PéKséG Reggeli",HUF,"+ 360.00",Expense,Breakfast,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-10-23,"Vonatjegy EgyéB",HUF,"+ 1,600.00",Expense,Travel,Kézpénz,Cleared,"Get 0.00",0.00,0.00
